trace_id,experiment_id,request_id,block_size,block_count,all_drop_block_fraction,all_keep_block_fraction,mixed_block_fraction,logical_cold_retention,physical_cold_retention_exact_span,physical_cold_retention_padded,internal_fragmentation_exact_span,internal_fragmentation_padded,physical_compression_factor_exact_span,physical_compression_factor_padded
kvzap-predictor-trace-20260818T072715Z::longbench__2wikimqa__row000124,kvzap-predictor-trace-20260818T072715Z,longbench__2wikimqa__row000124,16,146592,0.35093320235756387,0.07593865968129229,0.5731281379611438,0.3362686403958393,0.6495853323492025,0.6502644851765285,0.4823333846228707,0.4828740488502123,1.5266768615638253,1.5251200591060214
kvzap-predictor-trace-20260818T072715Z::longbench__2wikimqa__row000124,kvzap-predictor-trace-20260818T072715Z,longbench__2wikimqa__row000124,32,73440,0.2927151416122004,0.05119825708061002,0.6560866013071895,0.3362686403958393,0.7085785117753994,0.7099820942852066,0.5254320660200495,0.5263702520070077,1.4023354802642365,1.3996233166964873
kvzap-predictor-trace-20260818T072733Z::longbench__musique__row000052,kvzap-predictor-trace-20260818T072733Z,longbench__musique__row000052,4,756864,0.5054131257398952,0.1631402735498055,0.33144660071029935,0.32406394359348406,0.49459461780779923,0.49463392847704524,0.3447887786772961,0.3448408511093005,1.9973026266471545,1.9971477065631429
kvzap-predictor-trace-20260818T072733Z::longbench__musique__row000052,kvzap-predictor-trace-20260818T072733Z,longbench__musique__row000052,8,378432,0.4309228606460342,0.10959696854388636,0.45948017081007947,0.32406394359348406,0.5690830505607881,0.5691312804575102,0.43055070209147217,0.4305989589379495,1.7413487582789926,1.7412042824994887
kvzap-predictor-trace-20260818T072733Z::longbench__musique__row000052,kvzap-predictor-trace-20260818T072733Z,longbench__musique__row000052,16,189216,0.36557690681549126,0.07462371046845932,0.5597993827160493,0.32406394359348406,0.634422007632216,0.6344834511992727,0.4891981367371656,0.48924760294227904,1.5653853188417495,1.5652365811993756
kvzap-predictor-trace-20260818T072733Z::longbench__musique__row000052,kvzap-predictor-trace-20260818T072733Z,longbench__musique__row000052,32,94752,0.3070436507936508,0.05174560959135427,0.641210739614995,0.32406394359348406,0.693032563769173,0.6940771044091375,0.5323972342208447,0.533100945795702,1.4352849694817758,1.4331622038287108
kvzap-predictor-trace-20260818T072754Z::longbench__musique__row000155,kvzap-predictor-trace-20260818T072754Z,longbench__musique__row000155,4,1145952,0.46546015888972664,0.18045869285973584,0.35408114825053755,0.3526485240110036,0.5345306543504671,0.5346070196751986,0.3402651070788015,0.34035934615064395,1.8578911684444948,1.8576297137379718
kvzap-predictor-trace-20260818T072754Z::longbench__musique__row000155,kvzap-predictor-trace-20260818T072754Z,longbench__musique__row000155,8,573120,0.3901783221663875,0.12320107481853713,0.48662060301507537,0.3526485240110036,0.6098225008029269,0.6100515967771215,0.42171939614119425,0.42193656098265814,1.6314923748738446,1.6308876645326722
kvzap-predictor-trace-20260818T072754Z::longbench__musique__row000155,kvzap-predictor-trace-20260818T072754Z,longbench__musique__row000155,16,286560,0.3262423227247348,0.08452680067001675,0.5892308766052484,0.3526485240110036,0.6737263136581347,0.6740117017859886,0.476570059886445,0.47679168911079806,1.4785688774759114,1.4779502088281058
kvzap-predictor-trace-20260818T072754Z::longbench__musique__row000155,kvzap-predictor-trace-20260818T072754Z,longbench__musique__row000155,32,143424,0.27116800535475233,0.05988537483266399,0.6689466198125836,0.3526485240110036,0.7287931311354083,0.7298395542708727,0.5161198576863615,0.5168136312325412,1.3680693330237967,1.3661292153968434
